1.000000000000000000e+00 8.831229693867063801e+00 -2.320722341537475586e+00 1.321024060249328613e+00
1.022390348635108914e+00 8.831229693867063801e+00 -2.309761285781860352e+00 1.335101962089538574e+00
1.045259747047141197e+00 8.831229693867063801e+00 -2.298487663269042969e+00 1.352589368820190430e+00
1.068718606390937298e+00 8.831229693867063801e+00 -2.281602859497070312e+00 1.373557209968566895e+00
1.092657342657342712e+00 8.831229693867063801e+00 -2.297220230102539062e+00 1.341353654861450195e+00
1.117193609652552766e+00 8.831229693867063801e+00 -2.302376985549926758e+00 1.311474084854125977e+00
1.142204454597373076e+00 8.831229693867063801e+00 -2.288038492202758789e+00 1.277086615562438965e+00
1.167678654834189533e+00 8.831229693867063801e+00 -2.275530099868774414e+00 1.287359476089477539e+00
1.193887297039159412e+00 8.831229693867063801e+00 -2.219012498855590820e+00 1.295256018638610840e+00
1.220703125000000000e+00 8.831229693867063801e+00 -2.182518959045410156e+00 1.301702141761779785e+00
1.247972045426182452e+00 8.831229693867063801e+00 -2.163198471069335938e+00 1.309926509857177734e+00
1.275998468801837538e+00 8.831229693867063801e+00 -2.142443418502807617e+00 1.313739657402038574e+00
1.304461257500652227e+00 8.831229693867063801e+00 -2.100072383880615234e+00 1.313420534133911133e+00
1.333688983728994248e+00 8.831229693867063801e+00 -2.040820121765136719e+00 1.319999694824218750e+00
1.363698349924996611e+00 8.831229693867063801e+00 -2.018408060073852539e+00 1.321277737617492676e+00
1.394116826990101643e+00 8.831229693867063801e+00 -1.949860930442810059e+00 1.310041904449462891e+00
1.425313568985176804e+00 8.831229693867063801e+00 -1.934253215789794922e+00 1.306839466094970703e+00
1.457301078402797989e+00 8.831229693867063801e+00 -1.898321390151977539e+00 1.298537611961364746e+00
1.489868891537544648e+00 8.831229693867063801e+00 -1.872646570205688477e+00 1.296808004379272461e+00
1.523229246001523318e+00 8.831229693867063801e+00 -1.814754605293273926e+00 1.275185823440551758e+00
1.557389814670611994e+00 8.831229693867063801e+00 -1.806384325027465820e+00 1.280206561088562012e+00
1.592356687898089262e+00 8.831229693867063801e+00 -1.790507912635803223e+00 1.261540293693542480e+00
1.628134158254640251e+00 8.831229693867063801e+00 -1.745695948600769043e+00 1.221845269203186035e+00
1.664447403462050667e+00 8.831229693867063801e+00 -1.732033729553222656e+00 1.219233632087707520e+00
1.701837985023825661e+00 8.831229693867063801e+00 -1.710459113121032715e+00 1.199540972709655762e+00
1.740038280842178597e+00 8.831229693867063801e+00 -1.702690005302429199e+00 1.172320246696472168e+00
1.778726431874777525e+00 8.831229693867063801e+00 -1.690059304237365723e+00 1.162755131721496582e+00
1.818843215714805561e+00 8.831229693867063801e+00 -1.686933279037475586e+00 1.141004681587219238e+00
1.859427296392711204e+00 8.831229693867063801e+00 -1.675209641456604004e+00 1.113331794738769531e+00
1.901140684410646209e+00 8.831229693867063801e+00 -1.659095048904418945e+00 1.072175741195678711e+00
1.943634596695821282e+00 8.831229693867063801e+00 -1.643624663352966309e+00 1.046332597732543945e+00
